referrer,views_total,views_unique
medium.com,259,178
github.com,96,43
Google,91,50
stackshare.io,86,66
indiehackers.com,49,19
m.facebook.com,18,17
t.co,17,14
l.facebook.com,13,10
DuckDuckGo,12,2
news.ycombinator.com,11,7
