referrer,views_total,views_unique
github.com,276,48
forms.clickup.com,43,6
Google,39,14
facebook.com,27,19
l.facebook.com,26,20
lm.facebook.com,16,8
instill.tech,12,9
m.facebook.com,11,11
linkedin.com,7,4
demo.instill.tech,7,1
