referrer,views_total,views_unique
github.com,126,53
forms.clickup.com,23,5
facebook.com,17,17
t.co,16,11
Google,14,11
mail.qq.com,13,1
instill.tech,12,5
linkedin.com,9,4
m.facebook.com,6,6
l.facebook.com,4,4
