referrer,views_total,views_unique
github.com,112,39
m.facebook.com,16,13
forms.clickup.com,10,7
facebook.com,10,3
l.facebook.com,9,7
Google,9,7
instill.tech,7,6
linkedin.com,6,6
mail.google.com,4,4
t.co,4,4
