referrer,views_total,views_unique
github.com,144,40
Google,42,16
instill.tech,18,8
facebook.com,6,6
linkedin.com,4,4
m.facebook.com,4,3
lm.facebook.com,2,2
forms.clickup.com,2,2
discuss.airbyte.io,2,2
l.facebook.com,2,2
