referrer,views_total,views_unique
github.com,137,56
forms.clickup.com,50,5
Google,35,13
instill.tech,23,9
medium.com,7,2
statics.teams.cdn.office.net,7,2
discuss.airbyte.io,1,1
t.co,1,1
indiehackers.com,1,1
l.facebook.com,1,1
