referrer,views_total,views_unique
github.com,74,18
news.ycombinator.com,31,22
m.facebook.com,28,22
l.facebook.com,14,7
lm.facebook.com,13,5
t.co,11,10
linkedin.com,5,1
facebook.com,4,4
Google,3,2
workona.com,3,1
