referrer,views_total,views_unique
github.com,128,41
facebook.com,10,3
Google,8,6
m.facebook.com,7,5
mail.google.com,5,5
forms.clickup.com,5,5
instill.tech,4,4
wx.mail.qq.com,4,2
linkedin.com,3,3
l.facebook.com,3,3
