time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-06 00:00:00+00:00,36,9,56,29
2023-10-07 00:00:00+00:00,3,3,29,13
2023-10-08 00:00:00+00:00,1,1,48,14
2023-10-09 00:00:00+00:00,318,34,203,46
2023-10-10 00:00:00+00:00,105,24,128,41
2023-10-11 00:00:00+00:00,135,16,114,39
2023-10-12 00:00:00+00:00,179,20,127,40
2023-10-13 00:00:00+00:00,607,76,94,48
2023-10-14 00:00:00+00:00,44,14,12,10
2023-10-15 00:00:00+00:00,16,4,92,28
2023-10-16 00:00:00+00:00,113,21,179,65
2023-10-17 00:00:00+00:00,54,11,67,40
2023-10-18 00:00:00+00:00,61,6,141,37
2023-10-19 00:00:00+00:00,146,9,35,24
