referrer,views_total,views_unique
github.com,92,51
Google,65,19
instill.tech,31,6
medium.com,27,1
com.google.android.gm,21,12
facebook.com,9,8
forms.clickup.com,2,2
discuss.airbyte.io,1,1
qiye.aliyun.com,1,1
mail.google.com,1,1
