referrer,views_total,views_unique
github.com,237,66
Google,77,19
instill.tech,20,10
linkedin.com,18,10
facebook.com,15,14
com.google.android.gm,14,8
m.facebook.com,9,8
l.facebook.com,8,6
mail.qq.com,7,5
libhunt.com,5,4
