referrer,views_total,views_unique
github.com,190,44
Google,64,32
com.google.android.gm,14,14
m.facebook.com,7,5
l.facebook.com,5,5
facebook.com,4,4
instill.tech,4,3
DuckDuckGo,3,1
Bing,2,2
forms.clickup.com,2,2
