referrer,views_total,views_unique
github.com,155,71
com.google.android.gm,62,47
Google,56,30
mail.google.com,36,27
mail.qq.com,20,14
instill.tech,17,7
t.co,15,7
forms.clickup.com,8,7
m.facebook.com,8,7
linkedin.com,8,5
