time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-17 00:00:00+00:00,,,17,11
2022-10-18 00:00:00+00:00,1.0,1.0,188,117
2022-10-19 00:00:00+00:00,14.0,8.0,164,86
2022-10-20 00:00:00+00:00,1.0,1.0,238,117
2022-10-21 00:00:00+00:00,22.0,20.0,128,69
2022-10-22 00:00:00+00:00,118.0,57.0,59,32
2022-10-23 00:00:00+00:00,119.0,55.0,70,33
2022-10-24 00:00:00+00:00,37.0,30.0,212,121
2022-10-25 00:00:00+00:00,5.0,4.0,253,134
2022-10-26 00:00:00+00:00,3.0,3.0,185,84
2022-10-27 00:00:00+00:00,5.0,5.0,195,109
2022-10-28 00:00:00+00:00,3.0,3.0,237,111
2022-10-29 00:00:00+00:00,1.0,1.0,125,77
2022-10-30 00:00:00+00:00,2.0,2.0,131,60
