referrer,views_total,views_unique
github.com,164,44
Google,31,10
forms.clickup.com,8,5
instill.tech,8,5
linkedin.com,8,4
facebook.com,4,4
workona.com,3,1
discuss.airbyte.io,2,2
m.facebook.com,1,1
awesomeopensource.com,1,1
