referrer,views_total,views_unique
Google,247,91
github.com,99,41
youtube.com,15,4
instill.tech,11,7
facebook.com,9,9
Bing,9,5
lm.facebook.com,1,1
forms.clickup.com,1,1
l.facebook.com,1,1
flagsmith.com,1,1
