time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-14 00:00:00+00:00,44,14,12,10
2023-10-15 00:00:00+00:00,16,4,92,28
2023-10-16 00:00:00+00:00,113,21,179,65
2023-10-17 00:00:00+00:00,54,11,67,40
2023-10-18 00:00:00+00:00,61,6,141,37
2023-10-19 00:00:00+00:00,161,10,36,25
2023-10-20 00:00:00+00:00,82,10,56,30
2023-10-21 00:00:00+00:00,97,17,89,24
2023-10-22 00:00:00+00:00,151,25,75,18
2023-10-23 00:00:00+00:00,51,11,60,31
2023-10-24 00:00:00+00:00,130,12,197,42
2023-10-25 00:00:00+00:00,291,24,112,39
2023-10-26 00:00:00+00:00,303,15,74,36
2023-10-27 00:00:00+00:00,932,107,196,46
