referrer,views_total,views_unique
github.com,123,57
forms.clickup.com,94,10
com.google.android.gm,64,9
instill.tech,29,7
Google,19,16
facebook.com,15,15
lm.facebook.com,11,3
l.facebook.com,8,6
pkg.go.dev,7,1
m.facebook.com,6,4
