time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-14 00:00:00+00:00,5,3,52,23
2024-01-15 00:00:00+00:00,275,55,71,45
2024-01-16 00:00:00+00:00,37,21,83,40
2024-01-17 00:00:00+00:00,65,14,147,62
2024-01-18 00:00:00+00:00,28,14,298,67
2024-01-19 00:00:00+00:00,53,21,133,49
2024-01-20 00:00:00+00:00,8,7,32,28
2024-01-21 00:00:00+00:00,33,11,45,29
2024-01-22 00:00:00+00:00,13,9,84,41
2024-01-23 00:00:00+00:00,118,24,67,36
2024-01-24 00:00:00+00:00,53,12,58,30
2024-01-25 00:00:00+00:00,44,9,151,32
2024-01-26 00:00:00+00:00,48,18,48,26
2024-01-27 00:00:00+00:00,64,9,37,25
