referrer,views_total,views_unique
github.com,279,42
helm.instill.tech,44,1
Google,43,13
in.search.yahoo.com,7,1
l.facebook.com,3,3
forms.clickup.com,3,2
Bing,2,2
instill.tech,2,1
yandex.ru,1,1
cn.bing.com,1,1
