time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-11 00:00:00+00:00,1.0,1.0,22,16
2022-10-12 00:00:00+00:00,,,20,7
2022-10-13 00:00:00+00:00,133.0,57.0,33,15
2022-10-14 00:00:00+00:00,176.0,71.0,33,23
2022-10-15 00:00:00+00:00,118.0,51.0,8,8
2022-10-16 00:00:00+00:00,37.0,28.0,36,7
2022-10-17 00:00:00+00:00,,,17,11
2022-10-18 00:00:00+00:00,1.0,1.0,188,117
2022-10-19 00:00:00+00:00,14.0,8.0,164,86
2022-10-20 00:00:00+00:00,1.0,1.0,238,117
2022-10-21 00:00:00+00:00,22.0,20.0,128,69
2022-10-22 00:00:00+00:00,118.0,57.0,59,32
2022-10-23 00:00:00+00:00,119.0,55.0,70,33
2022-10-24 00:00:00+00:00,36.0,29.0,212,121
