referrer,views_total,views_unique
github.com,132,52
instill.tech,32,7
app.eraser.io,24,1
Google,23,12
forms.clickup.com,21,9
Bing,7,1
l.facebook.com,5,1
t.co,4,2
facebook.com,3,3
linkedin.com,3,1
