time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-29 00:00:00+00:00,6.0,5.0,33,27
2022-09-30 00:00:00+00:00,123.0,56.0,23,13
2022-10-01 00:00:00+00:00,119.0,50.0,16,8
2022-10-02 00:00:00+00:00,35.0,27.0,20,8
2022-10-03 00:00:00+00:00,,,27,10
2022-10-04 00:00:00+00:00,,,20,15
2022-10-05 00:00:00+00:00,1.0,1.0,28,11
2022-10-06 00:00:00+00:00,1.0,1.0,16,14
2022-10-07 00:00:00+00:00,8.0,6.0,42,13
2022-10-08 00:00:00+00:00,3.0,2.0,11,8
2022-10-09 00:00:00+00:00,1.0,1.0,27,15
2022-10-10 00:00:00+00:00,2.0,2.0,25,15
2022-10-11 00:00:00+00:00,1.0,1.0,22,16
2022-10-12 00:00:00+00:00,,,20,7
