referrer,views_total,views_unique
github.com,277,42
Google,40,15
instill.tech,19,9
facebook.com,6,6
linkedin.com,5,5
forms.clickup.com,3,3
m.facebook.com,3,2
lm.facebook.com,2,2
l.facebook.com,2,2
awesomeopensource.com,1,1
