time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-23 00:00:00+00:00,127,18,57,15
2023-11-24 00:00:00+00:00,138,6,17,10
2023-11-25 00:00:00+00:00,17,15,18,12
2023-11-26 00:00:00+00:00,41,8,29,20
2023-11-27 00:00:00+00:00,68,14,116,48
2023-11-28 00:00:00+00:00,134,29,52,40
2023-11-29 00:00:00+00:00,83,27,149,54
2023-11-30 00:00:00+00:00,55,7,153,44
2023-12-01 00:00:00+00:00,50,5,128,32
2023-12-02 00:00:00+00:00,7,6,35,24
2023-12-03 00:00:00+00:00,18,7,52,24
2023-12-04 00:00:00+00:00,82,13,90,41
2023-12-05 00:00:00+00:00,28,7,57,29
2023-12-06 00:00:00+00:00,198,25,54,30
