referrer,views_total,views_unique
forms.clickup.com,82,3
github.com,79,46
Google,28,19
instill.tech,28,7
com.google.android.gm,15,8
facebook.com,7,6
mail.qq.com,2,2
exmail.qq.com,1,1
qiye.aliyun.com,1,1
l.facebook.com,1,1
