referrer,views_total,views_unique
forms.clickup.com,91,7
github.com,88,51
com.google.android.gm,30,9
instill.tech,27,8
Google,20,18
facebook.com,5,5
t.co,2,2
exmail.qq.com,2,2
mail.qq.com,2,2
edgeservices.bing.com,2,1
