referrer,views_total,views_unique
github.com,191,46
Google,69,22
youtube.com,16,5
facebook.com,10,10
m.facebook.com,8,2
linkedin.com,4,3
Bing,4,2
l.facebook.com,3,3
instill.tech,2,2
lm.facebook.com,1,1
