referrer,views_total,views_unique
github.com,114,52
Google,35,13
instill.tech,15,5
forms.clickup.com,11,4
statics.teams.cdn.office.net,7,2
medium.com,6,1
t.co,1,1
indiehackers.com,1,1
l.facebook.com,1,1
product-website-5n5dgjc9d-instill-ai.vercel.app,1,1
