referrer,views_total,views_unique
github.com,115,56
forms.clickup.com,91,7
com.google.android.gm,61,9
instill.tech,23,7
Google,16,15
facebook.com,8,8
pkg.go.dev,7,1
exmail.qq.com,2,2
l.facebook.com,2,2
mail.qq.com,2,2
