referrer,views_total,views_unique
github.com,71,23
t.co,5,3
l.facebook.com,5,2
linkedin.com,5,2
lm.facebook.com,4,4
Google,4,3
m.facebook.com,3,2
facebook.com,2,2
instill.tech,2,1
com.google.android.gm,1,1
