referrer,views_total,views_unique
github.com,76,32
Google,9,5
forms.clickup.com,7,5
mail.google.com,4,3
youtube.com,4,1
instill.tech,2,2
libhunt.com,2,1
tezign.feishu.cn,2,1
stackshare.io,1,1
hn.algolia.com,1,1
