referrer,views_total,views_unique
github.com,260,91
Google,57,21
com.google.android.gm,25,16
instill.tech,14,5
indiehackers.com,6,3
forms.clickup.com,4,1
t.co,2,2
star-history.com,2,1
discuss.airbyte.io,1,1
DuckDuckGo,1,1
