time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-01 00:00:00+00:00,293.0,135.0,106,34
2023-02-02 00:00:00+00:00,172.0,104.0,59,37
2023-02-03 00:00:00+00:00,44.0,36.0,43,25
2023-02-04 00:00:00+00:00,,,38,16
2023-02-05 00:00:00+00:00,7.0,3.0,13,9
2023-02-06 00:00:00+00:00,62.0,7.0,32,15
2023-02-07 00:00:00+00:00,18.0,5.0,63,23
2023-02-08 00:00:00+00:00,13.0,3.0,57,24
2023-02-09 00:00:00+00:00,64.0,5.0,43,12
2023-02-10 00:00:00+00:00,93.0,20.0,148,21
2023-02-11 00:00:00+00:00,194.0,89.0,56,24
2023-02-12 00:00:00+00:00,103.0,57.0,67,48
2023-02-13 00:00:00+00:00,129.0,63.0,314,208
2023-02-14 00:00:00+00:00,64.0,30.0,419,242
