referrer,views_total,views_unique
github.com,48,26
instill.tech,15,9
forms.clickup.com,11,8
mail.google.com,11,7
Google,10,10
l.facebook.com,9,6
facebook.com,2,2
blog.instill.tech,2,1
linkedin.com,1,1
news.ycombinator.com,1,1
