time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-26 00:00:00+00:00,296,135,98,16
2023-06-27 00:00:00+00:00,252,72,51,12
2023-06-28 00:00:00+00:00,156,25,54,7
2023-06-29 00:00:00+00:00,183,82,14,5
2023-06-30 00:00:00+00:00,288,77,28,12
2023-07-01 00:00:00+00:00,118,51,33,12
2023-07-02 00:00:00+00:00,77,39,17,6
2023-07-03 00:00:00+00:00,139,43,75,15
2023-07-04 00:00:00+00:00,322,106,171,15
2023-07-05 00:00:00+00:00,513,143,103,12
2023-07-06 00:00:00+00:00,545,158,60,7
2023-07-07 00:00:00+00:00,456,105,40,11
2023-07-08 00:00:00+00:00,352,63,60,8
2023-07-09 00:00:00+00:00,399,46,195,14
