referrer,views_total,views_unique
github.com,188,45
Google,28,15
instill.tech,23,6
forms.clickup.com,8,6
news.ycombinator.com,2,2
m.facebook.com,2,2
cn.bing.com,1,1
linkedin.com,1,1
yandex.ru,1,1
