referrer,views_total,views_unique
github.com,217,51
facebook.com,118,84
forms.clickup.com,48,7
Google,33,13
l.facebook.com,7,7
demo.instill.tech,7,1
mail.google.com,6,1
m.facebook.com,5,5
linkedin.com,5,3
t.co,4,4
