referrer,views_total,views_unique
github.com,194,80
Google,33,17
com.google.android.gm,20,14
instill.tech,12,3
m.facebook.com,6,3
facebook.com,2,2
mail.qq.com,2,2
star-history.com,2,1
l.facebook.com,1,1
indiehackers.com,1,1
