referrer,views_total,views_unique
stackshare.io,151,106
news.ycombinator.com,97,55
github.com,84,29
medium.com,50,32
Google,47,23
facebook.com,15,14
indiehackers.com,13,10
instill.tech,12,5
DuckDuckGo,11,1
t.co,6,6
