time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-11 00:00:00+00:00,475,147,11,10
2023-06-12 00:00:00+00:00,332,169,77,23
2023-06-13 00:00:00+00:00,327,139,45,18
2023-06-14 00:00:00+00:00,323,133,69,17
2023-06-15 00:00:00+00:00,374,137,31,14
2023-06-16 00:00:00+00:00,188,92,26,13
2023-06-17 00:00:00+00:00,124,53,29,17
2023-06-18 00:00:00+00:00,42,17,18,6
2023-06-19 00:00:00+00:00,170,56,102,19
2023-06-20 00:00:00+00:00,368,92,118,23
2023-06-21 00:00:00+00:00,287,110,48,13
2023-06-22 00:00:00+00:00,228,103,23,10
2023-06-23 00:00:00+00:00,213,82,452,14
2023-06-24 00:00:00+00:00,252,119,39,11
