referrer,views_total,views_unique
github.com,275,47
Google,43,18
l.facebook.com,33,24
m.facebook.com,24,23
lm.facebook.com,18,10
facebook.com,17,11
forms.clickup.com,12,6
instill.tech,11,8
demo.instill.tech,7,1
linkedin.com,6,3
