referrer,views_total,views_unique
github.com,195,74
Google,63,18
instill.tech,23,9
linkedin.com,8,4
crowd.mailchimp.com,7,2
com.google.android.gm,5,5
medium.com,4,3
Bing,4,2
youtube.com,4,1
l.facebook.com,3,1
