referrer,views_total,views_unique
Google,245,90
github.com,102,41
instill.tech,12,8
facebook.com,9,9
Bing,9,5
youtube.com,3,3
forms.clickup.com,2,2
lm.facebook.com,1,1
l.facebook.com,1,1
flagsmith.com,1,1
