referrer,views_total,views_unique
github.com,43,20
t.co,25,3
forms.clickup.com,13,8
Google,8,4
linkedin.com,4,1
mail.google.com,3,2
instill.tech,2,2
libhunt.com,2,1
tezign.feishu.cn,2,1
awesomeopensource.com,1,1
