referrer,views_total,views_unique
github.com,176,52
Google,39,12
linkedin.com,10,5
forms.clickup.com,9,6
instill.tech,9,5
com.linkedin.android,4,2
m.facebook.com,4,2
facebook.com,1,1
yandex.ru,1,1
stackshare.io,1,1
