time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-24 00:00:00+00:00,230,79,33,17
2023-04-25 00:00:00+00:00,127,81,20,13
2023-04-26 00:00:00+00:00,469,266,114,19
2023-04-27 00:00:00+00:00,255,126,27,18
2023-04-28 00:00:00+00:00,163,77,41,26
2023-04-29 00:00:00+00:00,267,115,34,15
2023-04-30 00:00:00+00:00,423,122,82,20
2023-05-01 00:00:00+00:00,185,102,105,26
2023-05-02 00:00:00+00:00,165,76,46,13
2023-05-03 00:00:00+00:00,163,96,155,18
2023-05-04 00:00:00+00:00,455,153,275,18
2023-05-05 00:00:00+00:00,374,119,84,9
2023-05-06 00:00:00+00:00,166,44,23,9
2023-05-07 00:00:00+00:00,130,59,52,10
