referrer,views_total,views_unique
github.com,134,67
Google,74,27
forms.clickup.com,68,11
com.google.android.gm,29,23
instill.tech,12,7
facebook.com,9,9
l.facebook.com,7,2
t.co,6,4
chat.openai.com,5,1
Bing,3,1
