referrer,views_total,views_unique
github.com,143,40
Google,33,18
m.facebook.com,22,18
linkedin.com,15,13
instill.tech,15,10
l.facebook.com,13,9
facebook.com,12,4
forms.clickup.com,10,7
statics.teams.cdn.office.net,6,3
wx.mail.qq.com,3,1
