referrer,views_total,views_unique
github.com,107,51
Google,21,14
com.google.android.gm,17,17
instill.tech,15,4
statics.teams.cdn.office.net,7,3
medium.com,5,1
forms.clickup.com,2,2
t.co,2,2
dida365.com,2,1
indiehackers.com,2,1
