referrer,views_total,views_unique
github.com,70,17
m.facebook.com,29,23
news.ycombinator.com,27,19
l.facebook.com,15,7
lm.facebook.com,13,5
t.co,11,10
indiehackers.com,3,3
facebook.com,3,3
Google,3,2
workona.com,3,1
