referrer,views_total,views_unique
github.com,57,32
Google,37,21
instill.tech,32,14
l.facebook.com,23,17
m.facebook.com,22,18
forms.clickup.com,20,15
mail.google.com,16,10
lm.facebook.com,11,8
facebook.com,4,4
linkedin.com,3,3
