referrer,views_total,views_unique
github.com,176,56
Google,48,18
forms.clickup.com,11,7
linkedin.com,6,4
instill.tech,3,3
yandex.ru,3,2
DuckDuckGo,2,2
com.linkedin.android,2,2
Bing,2,2
Yahoo,1,1
