referrer,views_total,views_unique
medium.com,238,159
stackshare.io,183,130
news.ycombinator.com,99,57
Google,79,42
github.com,78,34
facebook.com,14,13
DuckDuckGo,12,2
t.co,11,8
indiehackers.com,9,8
m.facebook.com,7,6
