referrer,views_total,views_unique
github.com,155,67
m.facebook.com,112,87
Google,89,27
l.facebook.com,59,45
forms.clickup.com,55,15
com.google.android.gm,53,38
lm.facebook.com,46,27
instill.tech,41,15
mail.google.com,19,16
t.co,15,7
