referrer,views_total,views_unique
github.com,149,57
Google,27,14
news.ycombinator.com,27,2
com.google.android.gm,15,13
producthunt.com,11,7
instill.tech,8,6
youtube.com,8,2
Bing,4,2
forms.clickup.com,3,3
indiehackers.com,2,2
