referrer,views_total,views_unique
github.com,226,102
com.google.android.gm,98,63
mail.google.com,69,49
Google,65,32
mail.qq.com,32,25
instill.tech,18,8
t.co,15,7
mail.163.com,11,6
m.facebook.com,8,7
facebook.com,5,5
