referrer,views_total,views_unique
github.com,137,60
t.co,41,14
forms.clickup.com,27,7
Google,24,16
facebook.com,16,15
l.facebook.com,11,6
linkedin.com,10,5
mail.qq.com,10,1
m.facebook.com,9,8
lm.facebook.com,5,5
