referrer,views_total,views_unique
github.com,140,57
Google,28,20
instill.tech,20,6
mail.qq.com,13,1
facebook.com,12,12
m.facebook.com,9,9
Bing,7,2
l.facebook.com,6,6
lm.facebook.com,3,3
t.co,3,3
