referrer,views_total,views_unique
github.com,143,68
forms.clickup.com,74,12
Google,68,27
com.google.android.gm,27,21
instill.tech,18,9
facebook.com,10,10
l.facebook.com,8,3
t.co,6,4
chat.openai.com,5,1
Bing,3,1
