referrer,views_total,views_unique
github.com,251,78
Google,59,17
forms.clickup.com,30,5
mail.google.com,14,1
com.google.android.gm,11,11
m.facebook.com,9,5
instill.tech,5,3
crowd.mailchimp.com,4,2
facebook.com,3,3
linkedin.com,2,2
