referrer,views_total,views_unique
github.com,258,99
Google,75,34
com.google.android.gm,52,16
instill.tech,26,6
indiehackers.com,8,5
t.co,7,6
forms.clickup.com,4,1
discuss.airbyte.io,3,2
mail.qq.com,1,1
mail.rambler.ru,1,1
