referrer,views_total,views_unique
github.com,121,54
forms.clickup.com,101,15
com.google.android.gm,66,11
l.facebook.com,30,11
instill.tech,26,5
Google,20,16
facebook.com,15,15
lm.facebook.com,12,4
m.facebook.com,10,6
pkg.go.dev,7,1
