referrer,views_total,views_unique
github.com,119,73
com.google.android.gm,85,47
mail.google.com,53,42
Google,40,20
mail.qq.com,17,13
mail.zju.edu.cn,11,1
medium.com,6,4
blog.instill.tech,6,1
youtube.com,6,1
mail.163.com,5,5
